"annee","departement","region","filiere","agriculture","industrie","tertiaire","residentiel","inconnu","totale","habitant_region","habitant_departement"
2017,"Bouches-du-Rhone","Provence-Alpes-Cote d'Azur","Gaz",211773,29857632.96,1754164,3429654,249775,35502998.96,5030890,2024162
2017,"Calvados","Normandie","Gaz",6080,1098474.13,734682,1826916,20749,3686901.13,3330478,694002
2017,"Calvados","Normandie","Electricite",23139.22,901928.95,1038520.35,2404046.16,0,4367634.68,3330478,694002
2017,"Cantal","Auvergne-Rhone-Alpes","Electricite",2184.37,139314.04,157923.48,544655.93,0,844077.82,7948287,145143
2017,"Cantal","Auvergne-Rhone-Alpes","Gaz",835,23905,55406,209107,4415,293668,7948287,145143
2017,"Charente","Nouvelle-Aquitaine","Electricite",33999.54,707783.97,548703.54,1187198.01,41.15,2477726.21,5956978,352335
2017,"Charente","Nouvelle-Aquitaine","Gaz",11301,1770967.54,257662,942376,5063,2987369.54,5956978,352335
2017,"Charente-Maritime","Nouvelle-Aquitaine","Gaz",24476,415091.14,267765,1078597,31700,1817629.14,5956978,644303
2017,"Charente-Maritime","Nouvelle-Aquitaine","Electricite",60805.2,408788.66,877070.47,2659537.45,158.58,4006360.36,5956978,644303
2017,"Cher","Centre-Val de Loire","Electricite",33090.45,367265.13,425571.44,1102545.17,119.87,1928592.06,2576252,304256
2017,"Cher","Centre-Val de Loire","Gaz",6872,245340.4,262119,921946,9532,1445809.4,2576252,304256
2017,"Correze","Nouvelle-Aquitaine","Electricite",2552.93,310774.54,354604.78,864441.61,58.6,1532432.46,5956978,241464
2017,"Correze","Nouvelle-Aquitaine","Gaz",1315,178843.89,177594,563888,1005,922645.89,5956978,241464
2017,"Corse-du-Sud","Corse","Electricite",4008,67964,278101,493608,112146,955827,334938,157249
2017,"Cote-d'Or","Bourgogne-Franche-Comte","Electricite",12152.75,709416.85,1026551.63,1593289.67,83.05,3341493.95,2811423,533819
2017,"Cote-d'Or","Bourgogne-Franche-Comte","Gaz",4714,643629.45,657629,2026603,77728,3410303.45,2811423,533819
2017,"Cotes-d'Armor","Bretagne","Gaz",267356,959411.63,485116.35,929645.19,47761,2689290.17,3318904,598814
2017,"Cotes-d'Armor","Bretagne","Electricite",229236.63,857943.31,755133.99,2251128.48,77.12,4093519.53,3318904,598814
2017,"Creuse","Nouvelle-Aquitaine","Gaz",0,66422.03,68911,192149,3299,330781.03,5956978,118638
2017,"Creuse","Nouvelle-Aquitaine","Electricite",2039.97,105082.9,105641.55,421426.84,0,634191.26,5956978,118638
2017,"Deux-Sevres","Nouvelle-Aquitaine","Gaz",1585,295014.73,214607,614779,1488,1127473.73,5956978,374351
2017,"Deux-Sevres","Nouvelle-Aquitaine","Electricite",62647.81,815456.52,506963.09,1270929.53,7211.17,2663208.12,5956978,374351
2017,"Dordogne","Nouvelle-Aquitaine","Gaz",21347,1960794.08,217753,833384,4394,3037672.08,5956978,413606
2017,"Dordogne","Nouvelle-Aquitaine","Electricite",30580.02,513090.49,459333.02,1608594.44,190.52,2611788.49,5956978,413606
2017,"Doubs","Bourgogne-Franche-Comte","Gaz",1787,1189143.13,538657,1511425,61100,3302112.13,2811423,539067
2017,"Doubs","Bourgogne-Franche-Comte","Electricite",10453.67,993588.07,748822.37,1597836.52,2327.26,3353027.89,2811423,539067
2017,"Drome","Auvergne-Rhone-Alpes","Electricite",59954.65,1321114.72,938463.72,1729186.08,332.05,4049051.22,7948287,511553
2017,"Drome","Auvergne-Rhone-Alpes","Gaz",15869,1374684.4,436752,1085071,54039,2966415.4,7948287,511553
2017,"Essonne","Ile-de-France","Gaz",17111,1244754.39,1568421,4608160,160386,7598832.39,12174880,1296130
2017,"Essonne","Ile-de-France","Electricite",12001.58,994141.25,2842295.8,3309186.92,7002.85,7164628.4,12174880,1296130
2017,"Eure","Normandie","Electricite",20405.97,1301761.3,811116.45,2030433.29,0,4163717.01,3330478,601843
2017,"Eure","Normandie","Gaz",7168,1306797.53,487681,1314590,138119,3254355.53,3330478,601843
2017,"Eure-et-Loir","Centre-Val de Loire","Gaz",2621,934694.95,370247,1226751.98,26083.82,2560398.75,2576252,433233
2017,"Eure-et-Loir","Centre-Val de Loire","Electricite",90092.08,584379.61,723919.37,1466190.99,92117.81,2956699.86,2576252,433233
2017,"Finistere","Bretagne","Gaz",407511,2172075.15,699866,1589385,68112,4936949.15,3318904,909028
2017,"Finistere","Bretagne","Electricite",267799.57,1152090.19,1243314.44,2986893.32,0,5650097.52,3318904,909028
2017,"Gard","Occitanie","Electricite",32074.9,1557871.2,889076.26,2644650.54,460.73,5124133.63,5845102,744178
2017,"Gard","Occitanie","Gaz",14845,1066613.19,405459,1264911,14278,2766106.19,5845102,744178
2017,"Gers","Occitanie","Gaz",13945.13,43904,100257,241267,823,400196.13,5845102,191091
2017,"Gers","Occitanie","Electricite",49378.87,141813.32,221717.43,749821.06,0,1162730.68,5845102,191091
2017,"Gironde","Nouvelle-Aquitaine","Gaz",45216.37,2109502.34,1509077.43,3853223.27,9218.12,7526237.53,5956978,1583384
2017,"Gironde","Nouvelle-Aquitaine","Electricite",154442.96,1471190.76,2487683.77,5218615.92,2181.1,9334114.51,5956978,1583384
2017,"Haut-Rhin","Grand Est","Gaz",21912.39,11231471.16,835002.93,2775314.01,74895.62,14938596.11,5549586,764030
2017,"Haut-Rhin","Grand Est","Electricite",34837.91,2517658.12,1148576.03,2032016.27,39108.58,5772196.91,5549586,764030
2017,"Haute-Corse","Corse","Electricite",9532,57845,296800,530843,100433,995453,334938,177689
2017,"Haute-Garonne","Occitanie","Electricite",18739.59,1182599.86,2233266.6,4145836.07,13052.23,7593494.35,5845102,1362672
2017,"Haute-Garonne","Occitanie","Gaz",9010.37,1206510.34,1038194.97,3482997,45168,5781880.68,5845102,1362672
2017,"Haute-Loire","Auvergne-Rhone-Alpes","Gaz",364,394175.37,121210,508063,2475,1026287.37,7948287,227283
2017,"Haute-Loire","Auvergne-Rhone-Alpes","Electricite",10623.1,662315.83,193073.03,749376.45,0,1615388.41,7948287,227283
2017,"Haute-Marne","Grand Est","Electricite",6169.38,523661.74,316058.64,575263.49,6129.05,1427282.3,5549586,175640
2017,"Haute-Marne","Grand Est","Gaz",9212,363949.86,176898,489190,993,1040242.86,5549586,175640
2017,"Haute-Saone","Bourgogne-Franche-Comte","Electricite",5645.41,399953.46,295726.78,737349.75,33128.06,1471803.46,2811423,236659
2017,"Haute-Saone","Bourgogne-Franche-Comte","Gaz",2981,329346.93,139302,458510,4675,934814.93,2811423,236659
2017,"Haute-Savoie","Auvergne-Rhone-Alpes","Gaz",11059,688359.68,794218,2037322,42551,3573509.68,7948287,807360
2017,"Haute-Savoie","Auvergne-Rhone-Alpes","Electricite",12732.58,1437072.35,1434324.16,3040530.44,13269.18,5937928.71,7948287,807360
2017,"Haute-Vienne","Nouvelle-Aquitaine","Electricite",3621.07,450241.34,486317.04,1149092.78,187.18,2089459.41,5956978,374426
2017,"Haute-Vienne","Nouvelle-Aquitaine","Gaz",2320,1233222.03,273233,1121831,5482,2636088.03,5956978,374426
2017,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Electricite",5711.92,63482.51,350815.98,629725.81,40798,1090534.22,5030890,141284
2017,"Hautes-Alpes","Provence-Alpes-Cote d'Azur","Gaz",0,3992,62887,152728,2360,221967,5030890,141284
2017,"Hautes-Pyrenees","Occitanie","Electricite",9191.29,392541.12,359590.29,812881.63,2350,1576554.33,5845102,228530
2017,"Hautes-Pyrenees","Occitanie","Gaz",12599.86,609756.97,186889.9,707480,7028,1523754.73,5845102,228530
2017,"Hauts-de-Seine","Ile-de-France","Gaz",6245,1510862.5,1977325,5729346,216411,9440189.5,12174880,1609306
2017,"Hauts-de-Seine","Ile-de-France","Electricite",5054.37,918135.18,4237462.57,3631224.26,309.76,8792186.14,12174880,1609306
2017,"Herault","Occitanie","Electricite",30680.87,427751.79,1818564.36,3959099.46,7837.28,6243933.76,5845102,1144892
2017,"Herault","Occitanie","Gaz",7349,501543.87,561429,1917308,40542,3028171.87,5845102,1144892
2017,"Ille-et-Vilaine","Bretagne","Gaz",253785,1543510.97,869416,2400538,61562,5128811.97,3318904,1060199
2017,"Ille-et-Vilaine","Bretagne","Electricite",76322.43,1526944.09,1569421.81,3218565.08,171.36,6391424.77,3318904,1060199
2017,"Indre","Centre-Val de Loire","Electricite",14042.55,389959.04,427779.03,813337.97,318.83,1645437.42,2576252,222232
2017,"Indre","Centre-Val de Loire","Gaz",0,577394.11,156429,595575.87,9006.27,1338405.25,2576252,222232
2017,"Indre-et-Loire","Centre-Val de Loire","Gaz",35735,966873.99,610840,1672325.34,130426.08,3416200.41,2576252,606511
2017,"Indre-et-Loire","Centre-Val de Loire","Electricite",88913.81,633361.01,963093.56,2015345.42,46.79,3700760.59,2576252,606511
2017,"Isere","Auvergne-Rhone-Alpes","Gaz",1001,4939341.82,928292,2546058,55069,8469761.82,7948287,1258722
2017,"Isere","Auvergne-Rhone-Alpes","Electricite",28281.67,3979113.52,2177834.55,3994644.39,456816.58,10636690.71,7948287,1258722
2017,"Jura","Bourgogne-Franche-Comte","Gaz",3284,2240763.52,167367,629430,9716,3050560.52,2811423,260188
2017,"Jura","Bourgogne-Franche-Comte","Electricite",4895.47,1530380.58,330748.74,850070.09,1310.42,2717405.3,2811423,260188
2017,"Landes","Nouvelle-Aquitaine","Electricite",96776.5,1268478.26,695312.52,1646398.39,1806.02,3708771.69,5956978,407444
2017,"Landes","Nouvelle-Aquitaine","Gaz",60507.79,584227.25,256170.12,578159,27143,1506207.16,5956978,407444
2017,"Loir-et-Cher","Centre-Val de Loire","Gaz",6598,799759.54,249740,849918,10750,1916765.54,2576252,331915
2017,"Loir-et-Cher","Centre-Val de Loire","Electricite",58950.43,587090.8,467412.46,1196355.39,120.26,2309929.34,2576252,331915
2017,"Loire","Auvergne-Rhone-Alpes","Gaz",4393,1929445.52,913054,2788801,53879,5689572.52,7948287,762941
2017,"Loire","Auvergne-Rhone-Alpes","Electricite",8439.95,1352416.38,925128.41,2055221.71,262.64,4341469.09,7948287,762941
2017,"Loire-Atlantique","Pays de la Loire","Gaz",153717,7741255.99,1162222,3684075,53843,12795112.99,3757600,1394909
2017,"Loire-Atlantique","Pays de la Loire","Electricite",70833.63,2100970.82,2005575.9,4238323.84,1178.22,8416882.41,3757600,1394909
2017,"Loiret","Centre-Val de Loire","Gaz",110399,3227910.94,660320,1985543,22116,6006288.94,2576252,678105
2017,"Loiret","Centre-Val de Loire","Electricite",76510.58,1298343.63,1162026.74,2238874.15,51212.86,4826967.96,2576252,678105
2017,"Lot","Occitanie","Gaz",0,21145,47837,175299,783,245064,5845102,173828
2017,"Lot","Occitanie","Electricite",8016.7,204052.51,212549.05,708848.96,0,1133467.22,5845102,173828
2017,"Lot-et-Garonne","Nouvelle-Aquitaine","Electricite",44571.06,375409.45,490529.04,1221175.27,0,2131684.82,5956978,332842
2017,"Lot-et-Garonne","Nouvelle-Aquitaine","Gaz",152222.85,427101.88,312427,723751,9740,1625242.73,5956978,332842
2017,"Lozere","Occitanie","Electricite",3055.23,117426.17,93371.23,283362.02,0,497214.65,5845102,76601
2017,"Maine-et-Loire","Pays de la Loire","Electricite",146504.72,1170734.96,1070497.69,2518883.78,185.28,4906806.43,3757600,813493
2017,"Maine-et-Loire","Pays de la Loire","Gaz",98920,857943.69,439166,1720047.41,30157.26,3146234.36,3757600,813493
2017,"Manche","Normandie","Electricite",38308.52,1079711.25,578442.71,1948698.67,0,3645161.15,3330478,496883
2017,"Manche","Normandie","Gaz",1656,805188.67,310390,840555,12278,1970067.67,3330478,496883
2017,"Marne","Grand Est","Gaz",20024,4075558.42,648877,1967578,39259,6751296.42,5549586,568895
2017,"Marne","Grand Est","Electricite",46740.32,1461407.64,1025144.99,1792992.48,152.06,4326437.49,5549586,568895
2017,"Mayenne","Pays de la Loire","Electricite",34080.24,909514.86,357232.6,1101814.22,19.61,2402661.53,3757600,307445
2017,"Mayenne","Pays de la Loire","Gaz",5193,943821.64,165058,567786,7751,1689609.64,3757600,307445
2017,"Meurthe-et-Moselle","Grand Est","Electricite",10693.12,1942763.84,1120496.61,2098799.15,93.56,5172846.28,5549586,733481
2017,"Meurthe-et-Moselle","Grand Est","Gaz",10700,10474936.73,895595,3365516,110391,14857138.73,5549586,733481
2017,"Meuse","Grand Est","Gaz",53221,1097373.13,296422,522573,9274,1978863.13,5549586,187187
2017,"Meuse","Grand Est","Electricite",8673.06,508188.94,304655.29,621342.04,0,1442859.33,5549586,187187
2017,"Morbihan","Bretagne","Electricite",119400.49,1227896.14,977688.32,2656718.25,24.48,4981727.68,3318904,750863
2017,"Morbihan","Bretagne","Gaz",7487,1234125.86,374375,1402798,18711,3037496.86,3318904,750863
2017,"Moselle","Grand Est","Electricite",8122.42,3535527.71,1204026.96,2752182.35,118971.02,7618830.46,5549586,1043522
2017,"Moselle","Grand Est","Gaz",10740,13761081.82,977342,5063692,116373,19929228.82,5549586,1043522
2017,"Nievre","Bourgogne-Franche-Comte","Gaz",2023,342346.87,194287,606898,2341,1147895.87,2811423,207182
2017,"Nievre","Bourgogne-Franche-Comte","Electricite",27606,313559.17,267295.93,784185,0,1392646.1,2811423,207182
2017,"Nord","Hauts-de-France","Gaz",35823,27072507.1,3273359,11206512,240328,41828529.1,6003815,2604361
2017,"Nord","Hauts-de-France","Electricite",121330.39,11483746.48,3855031.66,6438177.26,2673.03,21900958.82,6003815,2604361
2017,"Oise","Hauts-de-France","Gaz",4364,3118573.68,698002,2323435,142208,6286582.68,6003815,824503
2017,"Oise","Hauts-de-France","Electricite",22536.51,1527913.51,1099635.9,2486655.3,358358.17,5495099.39,6003815,824503
2017,"Orne","Normandie","Gaz",1534,816288.07,187622,498667,52856,1556967.07,3330478,283372
2017,"Orne","Normandie","Electricite",12227.25,633419.07,337629.92,1048735.85,0,2032012.09,3330478,283372
2017,"Paris","Ile-de-France","Electricite",5909.9,430658.68,7458032.01,6314994.47,789.92,14210384.98,12174880,2187526
2017,"Paris","Ile-de-France","Gaz",1467,84223.48,1563175,7590994,694221,9934080.48,12174880,2187526
2017,"Pas-de-Calais","Hauts-de-France","Electricite",73121.5,3288252.52,2462560.77,3990636.64,577.7,9815149.13,6003815,1468018
2017,"Pas-de-Calais","Hauts-de-France","Gaz",33881,7169845.62,1098358,5322387,43850,13668321.62,6003815,1468018
2017,"Puy-de-Dome","Auvergne-Rhone-Alpes","Gaz",9359,1896697.4,647142,2144494,8746,4706438.4,7948287,653742
2017,"Puy-de-Dome","Auvergne-Rhone-Alpes","Electricite",24476.91,1461486.36,963490.53,1989837.49,0,4439291.29,7948287,653742
2017,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Electricite",19138.42,1104325.7,1044843.88,2229123.23,165.74,4397596.97,5956978,677309
2017,"Pyrenees-Atlantiques","Nouvelle-Aquitaine","Gaz",41628.08,862765.14,387481,1986708,6395,3284977.22,5956978,677309
2017,"Pyrenees-Orientales","Occitanie","Electricite",14193.09,215097.03,728700.79,1737469.95,1771.04,2697231.9,5845102,474452
2017,"Pyrenees-Orientales","Occitanie","Gaz",21453,135623.65,173418,502493,2811,835798.65,5845102,474452
2017,"Rhone","Auvergne-Rhone-Alpes","Gaz",8939,4609671.62,2367264,6143414,224768,13354056.62,7948287,1843319
2017,"Rhone","Auvergne-Rhone-Alpes","Electricite",12405.57,2680270.85,3469584.41,5119436.98,16.35,11281714.16,7948287,1843319
2017,"Saone-et-Loire","Bourgogne-Franche-Comte","Electricite",12412.78,1196503.92,1127272.13,1777205.1,0,4113393.93,2811423,553595
2017,"Saone-et-Loire","Bourgogne-Franche-Comte","Gaz",7018,2272519.23,541785,2196463,75838,5093623.23,2811423,553595
2017,"Sarthe","Pays de la Loire","Gaz",59258,1176323.25,626421,1467498,17909,3347409.25,3757600,566506
2017,"Sarthe","Pays de la Loire","Electricite",62962.3,1251707.74,933104.6,1835107.23,102.31,4082984.18,3757600,566506
2017,"Savoie","Auvergne-Rhone-Alpes","Gaz",3395,1312693.1,292472,950873,18468,2577901.1,7948287,431174
2017,"Savoie","Auvergne-Rhone-Alpes","Electricite",6054.55,4782583.67,1370605.13,1763904.89,7360.47,7930508.71,7948287,431174
2017,"Seine-et-Marne","Ile-de-France","Gaz",24044,6084246.32,1503306,4811652,67314,12490562.32,12174880,1403997
2017,"Seine-et-Marne","Ile-de-France","Electricite",28917.3,1922619.55,3236465.14,4068819.43,81.79,9256903.21,12174880,1403997
2017,"Seine-Maritime","Normandie","Electricite",31888.08,5148346.84,1870071.5,3682807.02,18133.47,10751246.91,3330478,1254378
2017,"Seine-Maritime","Normandie","Gaz",4837,29068318.84,1684658,3632430,115813,34506056.84,3330478,1254378
2017,"Seine-Saint-Denis","Ile-de-France","Gaz",8140,2636407.86,1699983,5168264,303179,9815973.86,12174880,1623111
2017,"Seine-Saint-Denis","Ile-de-France","Electricite",785.52,512349.77,3465547.98,3151147.32,13.23,7129843.82,12174880,1623111
2017,"Somme","Hauts-de-France","Electricite",102185.72,1407295.32,891864.79,1704421.53,16929.13,4122696.49,6003815,572443
2017,"Somme","Hauts-de-France","Gaz",197,4061888.23,605737,1549151,15666,6232639.23,6003815,572443
2017,"Tarn","Occitanie","Gaz",1758,674709.08,157407,709860,26382,1570116.08,5845102,387890
2017,"Tarn","Occitanie","Electricite",20169.31,456495.64,398149.08,1320862.37,17422.6,2213099,5845102,387890
2017,"Tarn-et-Garonne","Occitanie","Gaz",2856.64,195351.64,107351,346144,4947,656650.28,5845102,258349
2017,"Tarn-et-Garonne","Occitanie","Electricite",26719.59,168062.29,395103.28,953996.44,55.75,1543937.35,5845102,258349
2017,"Territoire de Belfort","Bourgogne-Franche-Comte","Electricite",1069.67,224779.8,171931.49,364740.33,0,762521.29,2811423,142622
2017,"Territoire de Belfort","Bourgogne-Franche-Comte","Gaz",760,255453,262791,598369,25338,1142711,2811423,142622
2017,"Val-d'Oise","Ile-de-France","Gaz",38490,870162.62,1230839,4166211,207748,6513450.62,12174880,1228618
2017,"Val-d'Oise","Ile-de-France","Electricite",5226.7,552896.81,2044646.18,2973702.17,61.23,5576533.09,12174880,1228618
2017,"Val-de-Marne","Ile-de-France","Gaz",8800,2810476.85,1618058,4462247,346134,9245715.85,12174880,1387926
2017,"Val-de-Marne","Ile-de-France","Electricite",1030.72,738385.49,2631341.4,2957730.51,208.7,6328696.82,12174880,1387926
2017,"Var","Provence-Alpes-Cote d'Azur","Gaz",28403,179973,372157,1178160,14289,1772982,5030890,1058740
2017,"Var","Provence-Alpes-Cote d'Azur","Electricite",33517.28,371415.27,1573271.84,4389316.69,1587.81,6369108.89,5030890,1058740
2017,"Vaucluse","Provence-Alpes-Cote d'Azur","Gaz",59776,984989.84,384153,792879,43626,2265423.84,5030890,559479
2017,"Vaucluse","Provence-Alpes-Cote d'Azur","Electricite",33712.26,686105.33,1037724.32,2161013.61,310.99,3918866.51,5030890,559479
2017,"Vendee","Pays de la Loire","Gaz",24056,1090774.79,505633,982724.03,94968.23,2698156.05,3757600,675247
2017,"Vendee","Pays de la Loire","Electricite",106417.68,1098828.1,983529.42,2586804.51,132.06,4775711.77,3757600,675247
2017,"Vienne","Nouvelle-Aquitaine","Gaz",867,308039.26,327407,867305.01,132946.4,1636564.67,5956978,436876
2017,"Vienne","Nouvelle-Aquitaine","Electricite",72399.02,520112.4,688780.64,1298290.59,141540.97,2721123.62,5956978,436876
2017,"Vosges","Grand Est","Electricite",4980.64,1864342.32,592528.75,1213850.92,0,3675702.63,5549586,367673
2017,"Vosges","Grand Est","Gaz",2859,1958749.36,308029,1192944,37004,3499585.36,5549586,367673
2017,"Yonne","Bourgogne-Franche-Comte","Electricite",18958.1,533633.9,801657.05,1221752.84,448.13,2576450.02,2811423,338291
2017,"Yonne","Bourgogne-Franche-Comte","Gaz",4437,462998.51,283899,1077502,11112,1839948.51,2811423,338291
2017,"Yvelines","Ile-de-France","Electricite",9614.32,1883559.12,2781664.25,3822506.26,13909.56,8511253.51,12174880,1438266
2017,"Yvelines","Ile-de-France","Gaz",10062,1906123.49,1666516,5617169,225988,9425858.49,12174880,1438266
2018,"Ain","Auvergne-Rhone-Alpes","Gaz",5947.31061,1572875.46392,744797.196363,1127740.56482,444.71799,3451805.253703,7994459,647634
2018,"Ain","Auvergne-Rhone-Alpes","Electricite",66209.0754187312,2014090.44011362,2626668.90841748,1743024.75773173,72085.0417242307,6522078.22340579,7994459,647634
2018,"Aisne","Hauts-de-France","Electricite",65027.9966157645,1000125.44306385,810819.04784014,1300874.00453013,90023.9538255727,3266870.44587546,6004108,533316
2018,"Aisne","Hauts-de-France","Gaz",4245.66045,3102991.056971,1303658.844789,1339644.30395,496.28367,5751036.14983,6004108,533316
